Index,Gene,Known Functions,Signaling,Transport,Organization,Metabolism,Development
158,NFKBIA,"['cytosol', 'positive regulation of transcription by RNA polymerase II', 'positive regulation of inflammatory response', 'toll-like receptor 4 signaling pathway', 'identical protein binding', 'negative regulation of DNA binding', 'interleukin-1-mediated signaling pathway', 'regulation of cell population proliferation', 'nuclear localization sequence binding', 'positive regulation of cellular protein metabolic process', 'cytoplasmic sequestering of NF-kappaB', 'positive regulation of cholesterol efflux', 'viral process', 'tumor necrosis factor-mediated signaling pathway', 'protein import into nucleus', 'nucleotide-binding oligomerization domain containing 1 signaling pathway', 'negative regulation of apoptotic process', 'ubiquitin protein ligase binding', 'cellular response to cold', 'I-kappaB/NF-kappaB complex', 'negative regulation of lipid storage', 'negative regulation of myeloid cell differentiation', 'lipopolysaccharide-mediated signaling pathway', 'response to muscle stretch', 'regulation of NIK/NF-kappaB signaling', 'negative regulation of Notch signaling pathway', 'protein deubiquitination', 'nucleoplasm', 'I-kappaB kinase/NF-kappaB signaling', 'response to exogenous dsRNA', 'plasma membrane', 'NF-kappaB binding', 'response to muramyl dipeptide', 'negative regulation of macrophage derived foam cell differentiation', 'nucleotide-binding oligomerization domain containing 2 signaling pathway']",2,1,0,3,0
159,SOX2,"['cytosol', 'positive regulation of transcription by RNA polymerase II', 'response to growth factor', 'miRNA binding', 'somatic stem cell population maintenance', 'glial cell fate commitment', 'regulation of cysteine-type endopeptidase activity involved in apoptotic process', 'chromatin organization', 'negative regulation of transcription by RNA polymerase II', 'cytokine-mediated signaling pathway', 'negative regulation of epithelial cell proliferation', 'negative regulation of neuron differentiation', 'positive regulation of cell differentiation', 'positive regulation of MAPK cascade', 'transcription regulatory region sequence-specific DNA binding', 'protein binding', 'cell cycle arrest', 'negative regulation of canonical Wnt signaling pathway', 'osteoblast differentiation', 'neuronal stem cell population maintenance', 'eye development', 'adenohypophysis development', 'positive regulation of cell-cell adhesion', 'inner ear development', 'nucleoplasm', 'nuclear transcription factor complex', 'tissue regeneration', 'endodermal cell fate specification', 'DNA-binding transcription activator activity, RNA polymerase II-specific']",2,0,2,2,2
160,PIK3CB,"['midbody', 'cytosol', 'endothelial cell proliferation', 'positive regulation of autophagy', 'regulation of clathrin-dependent endocytosis', 'T cell receptor signaling pathway', 'cellular calcium ion homeostasis', 'Fc-gamma receptor signaling pathway involved in phagocytosis', '1-phosphatidylinositol-3-kinase activity', 'cytokine-mediated signaling pathway', 'phosphatidylinositol-3-phosphate biosynthetic process', 'angiogenesis involved in wound healing', 'positive regulation of phosphatidylinositol 3-kinase signaling', 'ATP binding', 'positive regulation of protein kinase B signaling', 'phosphatidylinositol phosphorylation', 'positive regulation of gene expression', 'activation of MAPK activity', 'vascular endothelial growth factor receptor signaling pathway', 'regulation of cell-matrix adhesion', 'insulin receptor substrate binding', 'positive regulation of neutrophil apoptotic process', 'phosphatidylinositol 3-kinase complex', 'G protein-coupled receptor signaling pathway', 'nucleolus', 'homophilic cell adhesion via plasma membrane adhesion molecules', 'axon guidance', 'leukocyte migration', 'plasma membrane', 'platelet aggregation', '1-phosphatidylinositol-4-phosphate 3-kinase activity', 'Fc-epsilon receptor signaling pathway', 'phosphatidylinositol-4,5-bisphosphate 3-kinase activity', 'embryonic cleavage']",3,0,1,2,1
161,CACYBP,"['protein homodimerization activity', 'cellular response to calcium ion', 'cytosol', 'tubulin binding', 'positive regulation of DNA replication', 'nucleoplasm', 'negative regulation of cell death', 'cardiac muscle cell differentiation', 'cellular response to leukemia inhibitory factor', 'extracellular exosome', 'protein domain specific binding', 'beta-catenin destruction complex', 'SCF ubiquitin ligase complex', 'cell body', 'ubiquitin protein ligase binding', 'response to growth hormone', 'aging', 'S100 protein binding', 'nuclear envelope lumen', 'neuron projection']",2,0,0,1,0
162,DNAJA2,"['metal ion binding', 'cytosol', 'positive regulation of cell population proliferation', 'extracellular exosome', 'chaperone binding', 'ATPase activator activity', 'membrane', 'positive regulation of ATPase activity', 'ATP binding', 'protein refolding', 'response to heat', 'heat shock protein binding', 'unfolded protein binding']",1,0,0,1,0
163,CLIC1,"['signal transduction', 'brush border', 'chloride channel complex', 'regulation of ion transmembrane transport', 'extracellular exosome', 'blood microparticle', 'plasma membrane', 'voltage-gated ion channel activity', 'mitochondrion', 'cadherin binding', 'perinuclear region of cytoplasm', 'regulation of cell cycle', 'nuclear membrane', 'platelet aggregation', 'positive regulation of osteoblast differentiation', 'chloride transmembrane transport', 'chloride channel activity', 'regulation of mitochondrial membrane potential']",2,1,0,2,0
164,FRMD5,"['negative regulation of cell motility', 'regulation of cell migration', 'integral component of membrane', 'adherens junction', 'cytoskeletal protein binding', 'cytoskeleton', 'positive regulation of cell adhesion', 'integrin binding', 'protein kinase binding', 'actomyosin structure organization']",0,0,4,1,0
165,BCAR1,"['cytosol', 'positive regulation of endothelial cell migration', 'neurotrophin TRK receptor signaling pathway', 'ruffle', 'epidermal growth factor receptor signaling pathway', 'SH3 domain binding', 'T cell receptor signaling pathway', 'protein kinase binding', 'regulation of cell growth', 'cell adhesion', 'actin filament reorganization', 'lamellipodium', 'vascular endothelial growth factor receptor signaling pathway', 'cell population proliferation', 'actin cytoskeleton', 'focal adhesion', 'cell division', 'G protein-coupled receptor signaling pathway', 'integrin-mediated signaling pathway', 'cellular response to hepatocyte growth factor stimulus', 'cell chemotaxis', 'B cell receptor signaling pathway', 'plasma membrane', 'regulation of apoptotic process', 'platelet-derived growth factor receptor signaling pathway', 'insulin receptor signaling pathway', 'hepatocyte growth factor receptor signaling pathway']",2,0,3,2,0
166,DSTYK,"['apical plasma membrane', 'protein serine/threonine/tyrosine kinase activity', 'cytoplasm', 'ATP binding', 'positive regulation of kinase activity', 'negative regulation of apoptotic process', 'cell junction', 'protein tyrosine kinase activity', 'peptidyl-tyrosine phosphorylation', 'positive regulation of fibroblast growth factor receptor signaling pathway', 'basolateral plasma membrane', 'protein serine/threonine kinase activity', 'positive regulation of ERK1 and ERK2 cascade']",2,0,1,2,0
167,RPL10A,"['protein binding', 'nuclear-transcribed mRNA catabolic process, nonsense-mediated decay', 'cytoplasmic translation', 'translational initiation', 'response to ethanol', 'extracellular exosome', 'polysomal ribosome', 'membrane', 'cytosolic large ribosomal subunit', 'SRP-dependent cotranslational protein targeting to membrane', 'maturation of LSU-rRNA', 'nucleus', 'structural constituent of ribosome', 'RNA binding', 'focal adhesion', 'postsynaptic density', 'viral transcription']",1,0,1,3,0
168,EIF3F,"['formation of cytoplasmic translation initiation complex', 'cytosol', 'translation initiation factor activity', 'protein deubiquitination', 'thiol-dependent ubiquitin-specific protease activity', 'eukaryotic translation initiation factor 3 complex, eIF3m', 'IRES-dependent viral translational initiation', 'membrane', 'eukaryotic 43S preinitiation complex', 'translation initiation factor binding', 'eukaryotic 48S preinitiation complex']",0,0,0,1,0
169,EHBP1,"['protein transport', 'cytosol', 'endosome', 'plasma membrane', 'endocytosis']",0,1,0,0,0
170,TMEM25,"['protein binding', 'integral component of membrane', 'extracellular region', 'plasma membrane']",0,0,0,1,0
171,GNB2,"['G protein-coupled receptor signaling pathway', 'lysosomal membrane', 'cytosol', 'protein folding', 'protein-containing complex', 'GTPase activity', 'extracellular exosome', 'plasma membrane', 'calcium channel regulator activity', 'perinuclear region of cytoplasm', 'cell body', 'focal adhesion', 'GTPase binding', 'protein-containing complex binding']",2,0,1,1,0
172,FBXL2,"['ubiquitin-protein transferase activity', 'protein monoubiquitination', 'regulation of autophagy', 'calmodulin binding', 'protein phosphatase binding', 'cytoplasm', 'membrane', 'regulation of phosphatidylinositol 3-kinase signaling', 'SCF ubiquitin ligase complex', 'SCF-dependent proteasomal ubiquitin-dependent protein catabolic process', 'modulation by host of viral RNA genome replication', 'phosphatidylinositol 3-kinase regulatory subunit binding']",1,0,0,3,0
173,LRRC4C,"['cell-cell adhesion mediator activity', 'cell adhesion molecule binding', 'modulation of chemical synaptic transmission', 'extracellular space', 'integral component of postsynaptic density membrane', 'regulation of axonogenesis', 'glutamatergic synapse', 'cell junction', 'Schaffer collateral - CA1 synapse', 'synaptic membrane adhesion']",0,0,2,1,1
174,SYBU,"['axonal transport of mitochondrion', 'anterograde neuronal dense core vesicle transport', 'Golgi membrane', 'microtubule binding', 'integral component of membrane', 'cytoplasmic vesicle', 'microtubule', 'regulation of synaptic activity', 'synapse maturation', 'kinesin binding', 'axon cytoplasm', 'positive regulation of insulin secretion involved in cellular response to glucose stimulus', 'dense body', 'syntaxin-1 binding']",1,1,1,2,0
175,USP7,"['cytosol', 'protein K48-linked deubiquitination', 'transcription-coupled nucleotide-excision repair', 'chromosome', 'PML body', 'viral process', 'cysteine-type endopeptidase activity', 'protein C-terminus binding', 'thiol-dependent ubiquitin-specific protease activity', 'transcription factor binding', 'ubiquitin protein ligase binding', 'negative regulation of proteasomal ubiquitin-dependent protein catabolic process', 'protein-containing complex', 'positive regulation of DNA demethylation', 'protein stabilization', 'monoubiquitinated protein deubiquitination', 'negative regulation of NF-kappaB transcription factor activity', 'multicellular organism development', 'regulation of telomere capping', 'p53 binding', 'regulation of circadian rhythm', 'maintenance of DNA methylation', 'Lys48-specific deubiquitinase activity', 'protein ubiquitination', 'histone H2B conserved C-terminal lysine deubiquitination']",0,0,1,3,1
176,LRFN2,"['Schaffer collateral - CA1 synapse', 'modulation of chemical synaptic transmission', 'postsynaptic membrane', 'integral component of membrane', 'regulation of postsynapse organization', 'cell junction', 'cell surface']",0,0,2,0,0
177,SRRM2,"['U2-type catalytic step 2 spliceosome', 'C2H2 zinc finger domain binding', 'nuclear speck', 'Cajal body', 'mRNA splicing, via spliceosome', 'RNA binding', 'protein N-terminus binding']",0,0,0,1,0
178,GRIK1,"['ionotropic glutamate receptor signaling pathway', 'kainate selective glutamate receptor activity', 'postsynaptic membrane', 'presynaptic membrane', 'transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential', 'central nervous system development', 'ion transmembrane transport', 'regulation of synaptic transmission, glutamatergic', 'cell junction', 'kainate selective glutamate receptor complex', 'regulation of postsynaptic membrane potential']",1,1,1,0,1
179,NUP93,"['protein binding', 'protein sumoylation', 'renal system development', 'positive regulation of SMAD protein signal transduction', 'nuclear pore', 'tRNA export from nucleus', 'intracellular transport of virus', 'nuclear pore complex assembly', 'nuclear periphery', 'host cell', 'regulation of cellular response to heat', 'nuclear envelope organization', 'nuclear membrane', 'regulation of glycolytic process', 'poly(A)+ mRNA export from nucleus', 'structural constituent of nuclear pore', 'viral transcription', 'regulation of gene silencing by miRNA', 'protein import into nucleus']",3,2,2,2,1
180,GPR52,"['locomotory behavior', 'G protein-coupled receptor signaling pathway', 'G protein-coupled photoreceptor activity', 'phototransduction', 'response to drug', 'integral component of plasma membrane', 'cellular response to light stimulus', 'detection of visible light']",3,0,0,0,0
